[12:29]: Training completed successfully
[12:30]: Face Detected: Unknown
[12:30]: Face Detected: Carlo
[12:30]: Email sent with image attached.
[12:30]: Face Detected: Unknown
[12:30]: Collected augmented image: datasets\User.1.0.jpg
[12:30]: Collected augmented image: datasets\User.1.1.jpg
[12:30]: Collected augmented image: datasets\User.1.2.jpg
[12:30]: Collected augmented image: datasets\User.1.3.jpg
[12:30]: Collected augmented image: datasets\User.1.4.jpg
[12:30]: Collected augmented image: datasets\User.1.5.jpg
[12:30]: Collected augmented image: datasets\User.1.6.jpg
[12:30]: Collected augmented image: datasets\User.1.7.jpg
[12:30]: Collected augmented image: datasets\User.1.8.jpg
[12:30]: Collected augmented image: datasets\User.1.9.jpg
[12:30]: Collected augmented image: datasets\User.1.10.jpg
[12:30]: Collected augmented image: datasets\User.1.11.jpg
[12:30]: Collected augmented image: datasets\User.1.12.jpg
[12:30]: Collected augmented image: datasets\User.1.13.jpg
[12:30]: Collected augmented image: datasets\User.1.14.jpg
[12:30]: Collected augmented image: datasets\User.1.15.jpg
[12:30]: Collected augmented image: datasets\User.1.16.jpg
[12:30]: Collected augmented image: datasets\User.1.17.jpg
[12:30]: Collected augmented image: datasets\User.1.18.jpg
[12:30]: Collected augmented image: datasets\User.1.19.jpg
[12:30]: Collected augmented image: datasets\User.1.20.jpg
[12:30]: Collected augmented image: datasets\User.1.21.jpg
[12:30]: Collected augmented image: datasets\User.1.22.jpg
[12:30]: Collected augmented image: datasets\User.1.23.jpg
[12:30]: Collected augmented image: datasets\User.1.24.jpg
[12:30]: Collected augmented image: datasets\User.1.25.jpg
[12:30]: Collected augmented image: datasets\User.1.26.jpg
[12:30]: Collected augmented image: datasets\User.1.27.jpg
[12:30]: Collected augmented image: datasets\User.1.28.jpg
[12:30]: Collected augmented image: datasets\User.1.29.jpg
[12:30]: Collected augmented image: datasets\User.1.30.jpg
[12:30]: Collected augmented image: datasets\User.1.31.jpg
[12:30]: Collected augmented image: datasets\User.1.32.jpg
[12:30]: Collected augmented image: datasets\User.1.33.jpg
[12:30]: Collected augmented image: datasets\User.1.34.jpg
[12:30]: Collected augmented image: datasets\User.1.35.jpg
[12:30]: Collected augmented image: datasets\User.1.36.jpg
[12:30]: Collected augmented image: datasets\User.1.37.jpg
[12:30]: Collected augmented image: datasets\User.1.38.jpg
[12:30]: Collected augmented image: datasets\User.1.39.jpg
[12:30]: Collected augmented image: datasets\User.1.40.jpg
[12:30]: Collected augmented image: datasets\User.1.41.jpg
[12:30]: Collected augmented image: datasets\User.1.42.jpg
[12:30]: Collected augmented image: datasets\User.1.43.jpg
[12:30]: Collected augmented image: datasets\User.1.44.jpg
[12:30]: Collected augmented image: datasets\User.1.45.jpg
[12:30]: Collected augmented image: datasets\User.1.46.jpg
[12:30]: Collected augmented image: datasets\User.1.47.jpg
[12:30]: Collected augmented image: datasets\User.1.48.jpg
[12:30]: Collected augmented image: datasets\User.1.49.jpg
[12:30]: Collected augmented image: datasets\User.1.50.jpg
[12:30]: Collected augmented image: datasets\User.1.51.jpg
[12:30]: Collected augmented image: datasets\User.1.52.jpg
[12:30]: Collected augmented image: datasets\User.1.53.jpg
[12:30]: Collected augmented image: datasets\User.1.54.jpg
[12:30]: Collected augmented image: datasets\User.1.55.jpg
[12:30]: Collected augmented image: datasets\User.1.56.jpg
[12:30]: Collected augmented image: datasets\User.1.57.jpg
[12:30]: Collected augmented image: datasets\User.1.58.jpg
[12:30]: Collected augmented image: datasets\User.1.59.jpg
[12:30]: Collected augmented image: datasets\User.1.60.jpg
[12:30]: Collected augmented image: datasets\User.1.61.jpg
[12:30]: Collected augmented image: datasets\User.1.62.jpg
[12:30]: Collected augmented image: datasets\User.1.63.jpg
[12:30]: Collected augmented image: datasets\User.1.64.jpg
[12:30]: Collected augmented image: datasets\User.1.65.jpg
[12:30]: Collected augmented image: datasets\User.1.66.jpg
[12:30]: Collected augmented image: datasets\User.1.67.jpg
[12:30]: Collected augmented image: datasets\User.1.68.jpg
[12:30]: Collected augmented image: datasets\User.1.69.jpg
[12:30]: Collected augmented image: datasets\User.1.70.jpg
[12:30]: Collected augmented image: datasets\User.1.71.jpg
[12:30]: Collected augmented image: datasets\User.1.72.jpg
[12:30]: Collected augmented image: datasets\User.1.73.jpg
[12:30]: Collected augmented image: datasets\User.1.74.jpg
[12:30]: Collected augmented image: datasets\User.1.75.jpg
[12:30]: Collected augmented image: datasets\User.1.76.jpg
[12:30]: Collected augmented image: datasets\User.1.77.jpg
[12:30]: Collected augmented image: datasets\User.1.78.jpg
[12:30]: Collected augmented image: datasets\User.1.79.jpg
[12:30]: Collected augmented image: datasets\User.1.80.jpg
[12:30]: Collected augmented image: datasets\User.1.81.jpg
[12:30]: Collected augmented image: datasets\User.1.82.jpg
[12:30]: Collected augmented image: datasets\User.1.83.jpg
[12:30]: Collected augmented image: datasets\User.1.84.jpg
[12:30]: Collected augmented image: datasets\User.1.85.jpg
[12:30]: Collected augmented image: datasets\User.1.86.jpg
[12:30]: Collected augmented image: datasets\User.1.87.jpg
[12:30]: Collected augmented image: datasets\User.1.88.jpg
[12:30]: Collected augmented image: datasets\User.1.89.jpg
[12:30]: Collected augmented image: datasets\User.1.90.jpg
[12:30]: Collected augmented image: datasets\User.1.91.jpg
[12:30]: Collected augmented image: datasets\User.1.92.jpg
[12:30]: Collected augmented image: datasets\User.1.93.jpg
[12:30]: Collected augmented image: datasets\User.1.94.jpg
[12:30]: Collected augmented image: datasets\User.1.95.jpg
[12:30]: Collected augmented image: datasets\User.1.96.jpg
[12:30]: Collected augmented image: datasets\User.1.97.jpg
[12:30]: Collected augmented image: datasets\User.1.98.jpg
[12:30]: Collected augmented image: datasets\User.1.99.jpg
[12:30]: Collected augmented image: datasets\User.1.100.jpg
[12:30]: Collected augmented image: datasets\User.1.101.jpg
[12:30]: Collected augmented image: datasets\User.1.102.jpg
[12:30]: Collected augmented image: datasets\User.1.103.jpg
[12:30]: Collected augmented image: datasets\User.1.104.jpg
[12:30]: Collected augmented image: datasets\User.1.105.jpg
[12:30]: Collected augmented image: datasets\User.1.106.jpg
[12:30]: Collected augmented image: datasets\User.1.107.jpg
[12:30]: Collected augmented image: datasets\User.1.108.jpg
[12:30]: Collected augmented image: datasets\User.1.109.jpg
[12:30]: Collected augmented image: datasets\User.1.110.jpg
[12:30]: Collected augmented image: datasets\User.1.111.jpg
[12:30]: Collected augmented image: datasets\User.1.112.jpg
[12:30]: Collected augmented image: datasets\User.1.113.jpg
[12:30]: Collected augmented image: datasets\User.1.114.jpg
[12:30]: Collected augmented image: datasets\User.1.115.jpg
[12:30]: Collected augmented image: datasets\User.1.116.jpg
[12:30]: Collected augmented image: datasets\User.1.117.jpg
[12:30]: Collected augmented image: datasets\User.1.118.jpg
[12:30]: Collected augmented image: datasets\User.1.119.jpg
[12:30]: Collected augmented image: datasets\User.1.120.jpg
[12:30]: Collected augmented image: datasets\User.1.121.jpg
[12:30]: Collected augmented image: datasets\User.1.122.jpg
[12:30]: Collected augmented image: datasets\User.1.123.jpg
[12:30]: Collected augmented image: datasets\User.1.124.jpg
[12:30]: Collected augmented image: datasets\User.1.125.jpg
[12:30]: Collected augmented image: datasets\User.1.126.jpg
[12:30]: Collected augmented image: datasets\User.1.127.jpg
[12:30]: Collected augmented image: datasets\User.1.128.jpg
[12:30]: Collected augmented image: datasets\User.1.129.jpg
[12:30]: Collected augmented image: datasets\User.1.130.jpg
[12:30]: Collected augmented image: datasets\User.1.131.jpg
[12:30]: Collected augmented image: datasets\User.1.132.jpg
[12:30]: Collected augmented image: datasets\User.1.133.jpg
[12:30]: Collected augmented image: datasets\User.1.134.jpg
[12:30]: Collected augmented image: datasets\User.1.135.jpg
[12:30]: Collected augmented image: datasets\User.1.136.jpg
[12:30]: Collected augmented image: datasets\User.1.137.jpg
[12:30]: Collected augmented image: datasets\User.1.138.jpg
[12:30]: Collected augmented image: datasets\User.1.139.jpg
[12:30]: Collected augmented image: datasets\User.1.140.jpg
[12:30]: Collected augmented image: datasets\User.1.141.jpg
[12:30]: Collected augmented image: datasets\User.1.142.jpg
[12:30]: Collected augmented image: datasets\User.1.143.jpg
[12:30]: Collected augmented image: datasets\User.1.144.jpg
[12:30]: Collected augmented image: datasets\User.1.145.jpg
[12:30]: Collected augmented image: datasets\User.1.146.jpg
[12:30]: Collected augmented image: datasets\User.1.147.jpg
[12:30]: Collected augmented image: datasets\User.1.148.jpg
[12:30]: Collected augmented image: datasets\User.1.149.jpg
[12:30]: Finished collecting faces for ID: 1, Name: Charles Cabontocan
[12:30]: Face Detected: Carlo
[12:30]: Face Detected: Unknown
[12:30]: Training completed successfully
[12:31]: Training completed successfully
[12:31]: Face Detected: Charles Cabontocan
[12:32]: Face Detected: Charles Cabontocan
[12:32]: Face Detected: Unknown
[12:32]: Face Detected: Carlo
[12:32]: Face Detected: Unknown
[12:32]: Face Detected: Carlo
[12:32]: Face Detected: Carlo
[12:33]: Face Detected: Charles Cabontocan
[12:33]: Face Detected: Charles Cabontocan
[12:33]: Face Detected: Unknown
[12:33]: Face Detected: Carlo
[12:33]: Face Detected: Charles Cabontocan
[12:33]: Face Detected: Unknown
[12:33]: Email sent with image attached.
[12:33]: Face Detected: Charles Cabontocan
[12:33]: Face Detected: Unknown
[12:34]: Email sent with image attached.
[12:34]: Face Detected: Charles Cabontocan
[12:34]: Face Detected: Unknown
[12:34]: Email sent with image attached.
[12:35]: Face Detected: Charles Cabontocan
[12:35]: Face Detected: Unknown
[12:35]: Face Detected: Carlo
[12:35]: Face Detected: Unknown
[12:35]: Face Detected: Charles Cabontocan
[12:35]: Email sent with image attached.
[12:35]: Face Detected: Unknown
[12:35]: Face Detected: Carlo
[12:35]: Face Detected: Charles Cabontocan
[12:35]: Face Detected: Unknown
[12:35]: Email sent with image attached.
[12:35]: Face Detected: Charles Cabontocan
[12:36]: Face Detected: Charles Cabontocan
[12:36]: Face Detected: Unknown
[12:36]: Face Detected: Charles Cabontocan
[12:36]: Face Detected: Unknown
[12:36]: Face Detected: Carlo
[12:37]: Face Detected: Charles Cabontocan
[12:37]: Face Detected: Unknown
[12:37]: Face Detected: Carlo
[12:37]: Email sent with image attached.
[12:37]: Face Detected: Unknown
[12:37]: Face Detected: Charles Cabontocan
[12:37]: Face Detected: Unknown
[12:37]: Face Detected: Charles Cabontocan
[12:37]: Collected augmented image: datasets\User.3.0.jpg
[12:37]: Collected augmented image: datasets\User.3.1.jpg
[12:37]: Collected augmented image: datasets\User.3.2.jpg
[12:37]: Collected augmented image: datasets\User.3.3.jpg
[12:37]: Collected augmented image: datasets\User.3.4.jpg
[12:37]: Collected augmented image: datasets\User.3.5.jpg
[12:37]: Collected augmented image: datasets\User.3.6.jpg
[12:37]: Collected augmented image: datasets\User.3.7.jpg
[12:37]: Collected augmented image: datasets\User.3.8.jpg
[12:37]: Collected augmented image: datasets\User.3.9.jpg
[12:37]: Collected augmented image: datasets\User.3.10.jpg
[12:37]: Collected augmented image: datasets\User.3.11.jpg
[12:37]: Collected augmented image: datasets\User.3.12.jpg
[12:37]: Collected augmented image: datasets\User.3.13.jpg
[12:37]: Collected augmented image: datasets\User.3.14.jpg
[12:37]: Collected augmented image: datasets\User.3.15.jpg
[12:37]: Collected augmented image: datasets\User.3.16.jpg
[12:37]: Collected augmented image: datasets\User.3.17.jpg
[12:37]: Collected augmented image: datasets\User.3.18.jpg
[12:37]: Collected augmented image: datasets\User.3.19.jpg
[12:37]: Collected augmented image: datasets\User.3.20.jpg
[12:37]: Collected augmented image: datasets\User.3.21.jpg
[12:37]: Collected augmented image: datasets\User.3.22.jpg
[12:37]: Collected augmented image: datasets\User.3.23.jpg
[12:37]: Collected augmented image: datasets\User.3.24.jpg
[12:37]: Collected augmented image: datasets\User.3.25.jpg
[12:37]: Collected augmented image: datasets\User.3.26.jpg
[12:37]: Collected augmented image: datasets\User.3.27.jpg
[12:37]: Collected augmented image: datasets\User.3.28.jpg
[12:37]: Collected augmented image: datasets\User.3.29.jpg
[12:37]: Collected augmented image: datasets\User.3.30.jpg
[12:37]: Collected augmented image: datasets\User.3.31.jpg
[12:37]: Collected augmented image: datasets\User.3.32.jpg
[12:37]: Collected augmented image: datasets\User.3.33.jpg
[12:37]: Collected augmented image: datasets\User.3.34.jpg
[12:37]: Collected augmented image: datasets\User.3.35.jpg
[12:37]: Collected augmented image: datasets\User.3.36.jpg
[12:37]: Collected augmented image: datasets\User.3.37.jpg
[12:37]: Collected augmented image: datasets\User.3.38.jpg
[12:37]: Collected augmented image: datasets\User.3.39.jpg
[12:37]: Collected augmented image: datasets\User.3.40.jpg
[12:37]: Collected augmented image: datasets\User.3.41.jpg
[12:37]: Collected augmented image: datasets\User.3.42.jpg
[12:37]: Collected augmented image: datasets\User.3.43.jpg
[12:37]: Collected augmented image: datasets\User.3.44.jpg
[12:37]: Collected augmented image: datasets\User.3.45.jpg
[12:37]: Collected augmented image: datasets\User.3.46.jpg
[12:37]: Collected augmented image: datasets\User.3.47.jpg
[12:37]: Collected augmented image: datasets\User.3.48.jpg
[12:37]: Collected augmented image: datasets\User.3.49.jpg
[12:37]: Collected augmented image: datasets\User.3.50.jpg
[12:37]: Collected augmented image: datasets\User.3.51.jpg
